,Store,Date,Weekly_Sales,Type,Temperature,Fuel_Price,PROMO1,PROMO2,PROMO3,PROMO4,PROMO5,CPI,IsHoliday,date,year,month,week,day
164,2,12/9/2011,2290549.32,A,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,0,2011-12-09,2011,Dec,49,9
165,2,2/10/2012,2103322.68,A,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,1,2012-02-10,2012,Feb,6,10
166,2,2/11/2011,2168041.61,A,33.19,3.022,8162.5728,3998.6276000000003,13210.8596,7319.3048,5085.2948,212.5928624,1,2011-02-11,2011,Feb,6,11
167,2,2/12/2010,2137809.5,A,38.49,2.548,1753.6159999999998,19879.4728,27480.47,263.54560000000004,2081.6304,210.8979935,1,2010-02-12,2010,Feb,6,12
168,2,2/17/2012,2196688.46,A,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,0,2012-02-17,2012,Feb,7,17
169,2,2/18/2011,2080884.82,A,57.83,3.045,4713.8488,2678.8707999999997,113.0404,919.37,3945.2375999999995,212.9033115,0,2011-02-18,2011,Feb,7,18
170,2,2/19/2010,2124451.54,A,39.69,2.514,3321.84,459.10799999999995,454.07920000000007,1064.8632,5040.0728,210.9451605,0,2010-02-19,2010,Feb,7,19
171,2,2/24/2012,1861802.7,A,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,0,2012-02-24,2012,Feb,8,24
172,2,2/25/2011,1833511.08,A,60.8,3.065,2993.5587999999993,929.5903999999999,271.39239999999995,394.26039999999995,4412.2372000000005,213.190421,0,2011-02-25,2011,Feb,8,25
173,2,2/26/2010,1865097.27,A,46.1,2.561,2841.0912,105.02960000000002,424.7164,717.8983999999999,4353.0828,210.9759573,0,2010-02-26,2010,Feb,8,26
174,2,2/3/2012,1935299.94,A,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,0,2012-02-03,2012,Feb,5,3
175,2,2/4/2011,1929346.23,A,38.25,2.989,13752.745199999998,8879.277999999998,298.598,5141.9492,6067.033999999999,212.2240646,0,2011-02-04,2011,Feb,5,4
176,2,2/5/2010,2136989.46,A,40.19,2.572,4961.2432,1510.2840000000003,771.734,2036.4096000000002,11234.9664,210.7526053,0,2010-02-05,2010,Feb,5,5
177,2,3/11/2011,1879107.31,A,52.7,3.459,7249.1216,4372.8732,148.4572,2135.2024,4741.818,213.7646401,0,2011-03-11,2011,Mar,10,11
178,2,3/12/2010,1990483.78,A,57.56,2.667,5412.636799999999,2050.1664,461.53960000000006,1742.9388000000001,7384.976400000001,211.037551,0,2010-03-12,2010,Mar,10,12
179,2,3/16/2012,1976082.13,A,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.8498468,0,2012-03-16,2012,Mar,11,16
180,2,3/18/2011,1902557.66,A,62.32,3.488,7278.356,4163.6048,127.39120000000001,1758.8328,5053.6828,214.0156238,0,2011-03-18,2011,Mar,11,18
181,2,3/19/2010,1946070.8800000001,A,54.52,2.72,3541.794,1320.21,421.4264,723.32,3921.185200000001,210.8733316,0,2010-03-19,2010,Mar,11,19
182,2,3/2/2012,1952555.66,A,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,0,2012-03-02,2012,Mar,9,2
183,2,3/23/2012,1790439.16,A,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,0,2012-03-23,2012,Mar,12,23
184,2,3/25/2011,1766162.05,A,69.42,3.473,6544.874400000001,1944.6308,261.51480000000004,1249.7036,5791.6896,214.2521573,0,2011-03-25,2011,Mar,12,25
185,2,3/26/2010,1750197.81,A,51.26,2.732,3093.1072000000004,1173.7552000000003,428.7132,710.5296,4130.022,210.6766095,0,2010-03-26,2010,Mar,12,26
186,2,3/30/2012,1857480.84,A,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,0,2012-03-30,2012,Mar,13,30
187,2,3/4/2011,1981607.78,A,57.77,3.288,15827.448000000002,5304.276,433.3424,9192.978,7891.171599999999,213.4775305,0,2011-03-04,2011,Mar,9,4
188,2,3/5/2010,1991013.13,A,47.17,2.625,5514.7548,1596.4703999999997,707.4911999999999,2052.0704,10384.8576,211.0067542,0,2010-03-05,2010,Mar,9,5
189,2,3/9/2012,1937628.26,A,57.11,3.669,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,0,2012-03-09,2012,Mar,10,9
190,2,4/1/2011,1800171.3599999999,A,55.43,3.524,14337.413599999998,2649.7539999999995,541.5516,8851.95,8730.7772,214.4886908,0,2011-04-01,2011,Apr,13,1
191,2,4/13/2012,1935869.1,A,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,0,2012-04-13,2012,Apr,15,13
192,2,4/15/2011,1856467.84,A,69.48,3.743,5683.883600000001,2488.3712,44.8704,1576.2432,3163.626,214.9420631,0,2011-04-15,2011,Apr,15,15
193,2,4/16/2010,1874957.94,A,68.07,2.808,5187.7496,2064.8452,247.6444,1059.0375999999999,4158.793599999999,210.1495463,0,2010-04-16,2010,Apr,15,16
194,2,4/2/2010,2066187.72,A,63.27,2.719,5516.436,2004.4403999999997,742.1772,2061.3604,10297.552000000001,210.4798874,0,2010-04-02,2010,Apr,13,2
195,2,4/20/2012,1847344.45,A,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,0,2012-04-20,2012,Apr,16,20
196,2,4/22/2011,1886339.6,A,69.39,3.807,3695.8835999999997,384.5728,14.6456,688.0563999999999,3705.7268,215.1096657,0,2011-04-22,2011,Apr,16,22
197,2,4/23/2010,1821990.93,A,65.11,2.795,4182.5024,1414.4551999999999,385.00120000000004,886.3975999999999,4185.6256,210.1000648,0,2010-04-23,2010,Apr,16,23
198,2,4/27/2012,1764133.09,A,67.2,3.814,3076.68,369.142,38.32,108.71,2708.9,221.255812,0,2012-04-27,2012,Apr,17,27
199,2,4/29/2011,1745545.28,A,69.21,3.81,4612.1764,311.17440000000005,80.4996,510.7448000000001,3148.2828000000004,215.2772683,0,2011-04-29,2011,Apr,17,29
200,2,4/30/2010,1802450.29,A,66.98,2.78,3418.1027999999997,1028.5976,417.99119999999994,634.2012,4238.9332,210.0505833,0,2010-04-30,2010,Apr,17,30
201,2,4/6/2012,2129035.91,A,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,0,2012-04-06,2012,Apr,14,6
202,2,4/8/2011,1847552.61,A,67.0,3.622,8621.81,3184.9704,104.32199999999999,2832.954,4093.8184,214.7252242,0,2011-04-08,2011,Apr,14,8
203,2,4/9/2010,1954689.21,A,65.41,2.77,5444.7047999999995,2050.1664,636.3976,1863.2764000000002,9221.082,210.2831653,0,2010-04-09,2010,Apr,14,9
204,2,5/11/2012,1917520.99,A,73.87,3.688,16519.5,1282.2240000000002,117.38,5131.02,3634.25,221.3632212,0,2012-05-11,2012,May,19,11
205,2,5/13/2011,1838513.07,A,74.61,3.899,6325.629999999999,1545.7216,25.726800000000004,1756.0948,2788.9144,215.6124735,0,2011-05-13,2011,May,19,13
206,2,5/14/2010,1880752.36,A,73.31,2.854,5375.696800000001,2064.8152,251.5428,1162.4160000000002,4448.93,209.9984585,0,2010-05-14,2010,May,19,14
207,2,5/18/2012,2000940.67,A,71.27,3.63,9262.12,324.60239999999993,42.67,3694.8,4612.01,221.380331,0,2012-05-18,2012,May,20,18
208,2,5/20/2011,1688281.8599999999,A,67.14,3.907,4795.87,1163.298,21.1976,1018.4796000000001,3460.46,215.3834778,0,2011-05-20,2011,May,20,20
209,2,5/21/2010,1896937.1,A,74.83,2.826,4757.774,1885.2856,392.6052,973.9376,4335.8608,210.2768443,0,2010-05-21,2010,May,20,21
210,2,5/25/2012,1912791.09,A,78.19,3.561,10701.32,140.0308,1030.53,3595.04,14920.27,221.3828029,0,2012-05-25,2012,May,21,25
211,2,5/27/2011,1797732.56,A,76.42,3.786,4581.896000000001,263.2856,184.87759999999997,670.6096000000001,4080.1756000000005,215.1544822,0,2011-05-27,2011,May,21,27
212,2,5/28/2010,1957113.89,A,81.13,2.759,4202.094,1596.6708,369.08560000000006,925.9132,4099.2372000000005,210.5552301,0,2010-05-28,2010,May,21,28
213,2,5/4/2012,1923957.0899999999,A,76.73,3.749,23731.47,789.1103999999999,78.09,7931.42,4443.52,221.3095166,0,2012-05-04,2012,May,18,4
214,2,5/6/2011,1837743.6,A,61.48,3.906,8478.794399999999,2382.134,76.744,2347.0004,3535.9008000000003,215.4448709,0,2011-05-06,2011,May,18,6
215,2,5/7/2010,2042581.71,A,71.28,2.835,4971.9104,2051.7004,655.3648,1730.1524,9043.1272,210.0011018,0,2010-05-07,2010,May,18,7
216,2,6/1/2012,1910092.3699999999,A,78.38,3.501,13091.33,21.0,245.37,2993.15,5521.72,221.3852748,0,2012-06-01,2012,Jun,22,1
217,2,6/10/2011,1929153.1600000001,A,83.4,3.648,7233.900799999999,1943.3324,118.38,1671.3708,4667.0368,214.6964908,0,2011-06-10,2011,Jun,23,10
218,2,6/11/2010,2025538.76,A,83.4,2.668,5308.859200000001,1885.3223999999996,381.05960000000005,1253.3803999999998,6527.9803999999995,211.1120018,0,2010-06-11,2010,Jun,23,11
219,2,6/15/2012,1962924.3,A,80.56,3.393,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,0,2012-06-15,2012,Jun,24,15
220,2,6/17/2011,1953771.99,A,86.53,3.637,5947.0248,1938.6684,117.76639999999999,1563.7528,4070.539200000001,214.6513538,0,2011-06-17,2011,Jun,24,17
221,2,6/18/2010,2001636.96,A,85.81,2.637,4768.3348000000005,1880.9716000000003,335.06120000000004,972.5235999999999,4166.7248,211.1096543,0,2010-06-18,2010,Jun,24,18
222,2,6/22/2012,1887733.21,A,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,0,2012-06-22,2012,Jun,25,22
223,2,6/24/2011,1790925.8,A,85.17,3.594,6240.661999999999,813.9444,259.7392,2708.9436,6218.4136,214.7441108,0,2011-06-24,2011,Jun,25,24
224,2,6/25/2010,1939927.09,A,86.26,2.653,4371.2236,1819.4907999999998,381.36800000000005,925.9132000000001,4168.091600000001,210.9950134,0,2010-06-25,2010,Jun,25,25
225,2,6/29/2012,1881046.12,A,86.32,3.286,8495.34,275.8,150.6408,1935.16,5686.13,221.4813343,0,2012-06-29,2012,Jun,26,29
226,2,6/3/2011,1933756.21,A,83.07,3.699,9410.7136,1866.3899999999996,162.96079999999998,2494.5416,3500.5412,214.9254865,0,2011-06-03,2011,Jun,22,3
227,2,6/4/2010,2102539.93,A,81.81,2.705,4971.910400000001,2015.1644000000001,655.3648,1730.1523999999997,9043.127199999999,210.833616,0,2010-06-04,2010,Jun,22,4
228,2,6/8/2012,2010216.49,A,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,0,2012-06-08,2012,Jun,23,8
229,2,7/1/2011,1866243.0,A,85.69,3.524,7676.761600000001,1869.3084000000003,291.50679999999994,1831.0,5159.778,214.8368678,0,2011-07-01,2011,Jul,26,1
230,2,7/13/2012,1830075.13,A,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,0,2012-07-13,2012,Jul,28,13
231,2,7/15/2011,1785187.29,A,89.83,3.575,6034.2072,1948.6112,121.15279999999998,1512.6292,4457.7192,215.0134426,0,2011-07-15,2011,Jul,28,15
232,2,7/16/2010,1845879.79,A,85.32,2.623,4821.695600000001,1881.8044,314.61,1072.9076,4177.870800000001,210.7577954,0,2010-07-16,2010,Jul,28,16
233,2,7/2/2010,2003940.64,A,82.74,2.669,5232.978,2006.6435999999999,712.3972,1870.2356,9548.7436,210.8803726,0,2010-07-02,2010,Jul,26,2
234,2,7/20/2012,1819666.46,A,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,0,2012-07-20,2012,Jul,29,20
235,2,7/22/2011,1743816.41,A,89.34,3.651,6232.0964,1870.2679999999998,247.95439999999996,2635.502,4757.6904,215.0749122,0,2011-07-22,2011,Jul,29,22
236,2,7/23/2010,1781717.71,A,87.66,2.608,4757.773999999999,1836.7247999999997,392.60519999999997,939.8947999999999,4335.8608,210.8921319,0,2010-07-23,2010,Jul,29,23
237,2,7/27/2012,1757923.88,A,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,0,2012-07-27,2012,Jul,30,27
238,2,7/29/2011,1680693.06,A,90.07,3.682,5072.9468,187.77360000000002,251.08759999999998,2433.5168,4730.1628,215.1363819,0,2011-07-29,2011,Jul,30,29
239,2,7/30/2010,1804246.16,A,83.49,2.64,3418.1027999999997,374.112,417.99119999999994,568.3804,4238.9332,211.0264684,0,2010-07-30,2010,Jul,30,30
240,2,7/6/2012,2041507.4,A,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,0,2012-07-06,2012,Jul,27,6
241,2,7/8/2011,1853161.99,A,87.7,3.48,6946.899199999999,2429.7708000000002,134.2452,1439.4912,5300.467200000001,214.9296249,0,2011-07-08,2011,Jul,27,8
242,2,7/9/2010,1880902.6199999999,A,82.59,2.642,5413.490399999999,1891.2664000000002,495.6204,1343.9884000000002,7473.9368,210.7657317,0,2010-07-09,2010,Jul,27,9
243,2,8/12/2011,1812768.26,A,91.58,3.638,6734.07,1937.2884,119.0308,1619.1344,4888.954000000001,215.2593211,0,2011-08-12,2011,Aug,32,12
244,2,8/13/2010,1895601.05,A,89.05,2.692,5218.0808,1882.6200000000003,371.2,1232.7047999999998,5561.3696,211.2951413,0,2010-08-13,2010,Aug,32,13
245,2,8/19/2011,1844094.59,A,89.86,3.554,5718.0416000000005,1930.9203999999997,137.4524,1301.0548,4383.3679999999995,215.3229307,0,2011-08-19,2011,Aug,33,19
246,2,8/20/2010,1964335.23,A,88.7,2.664,4757.773999999999,1902.5196000000003,392.60519999999997,973.9376000000001,4335.8608,211.2596586,0,2010-08-20,2010,Aug,33,20
247,2,8/26/2011,1821139.91,A,90.45,3.523,5740.1432,673.9848000000001,183.37440000000004,2692.6104000000005,4108.8548,215.386897,0,2011-08-26,2011,Aug,34,26
248,2,8/27/2010,1863840.49,A,87.12,2.619,4055.23,779.1475999999999,386.1508,845.0396,4184.072,211.2241759,0,2010-08-27,2010,Aug,34,27
249,2,8/5/2011,1876704.26,A,93.34,3.684,7894.5380000000005,1869.4051999999997,151.43439999999998,1882.5228000000002,4296.0584,215.1978515,0,2011-08-05,2011,Aug,31,5
250,2,8/6/2010,1991909.98,A,89.53,2.627,5562.304400000001,1891.2664000000002,599.8812,1577.3104,9072.281200000001,211.1608049,0,2010-08-06,2010,Aug,31,6
251,2,9/10/2010,1839128.83,A,79.09,2.565,1651.4472,16916.026,35133.893200000006,286.2984,2184.1564000000003,211.1532104,1,2010-09-10,2010,Sep,36,10
252,2,9/16/2011,1691439.52,A,78.85,3.526,6240.557999999999,3396.8036000000006,222.8852,1232.1304,4831.7208,215.6944378,0,2011-09-16,2011,Sep,37,16
253,2,9/17/2010,1793903.5999999999,A,82.05,2.582,4757.773999999999,1880.9715999999999,392.6052,972.5236,4335.8608,211.1806415,0,2010-09-17,2010,Sep,37,17
254,2,9/2/2011,1809119.7,A,89.64,3.533,6190.290399999999,1881.3612,327.27279999999996,1627.3468,8655.9048,215.4508632,0,2011-09-02,2011,Sep,35,2
255,2,9/23/2011,1669299.78,A,75.58,3.467,5657.7016,1934.862,259.2756,1078.1544000000001,4403.9608,216.0282356,0,2011-09-23,2011,Sep,38,23
256,2,9/24/2010,1724557.22,A,81.79,2.624,4049.554,1819.4907999999998,384.4788,911.4072,4066.2248,211.2552578,0,2010-09-24,2010,Sep,38,24
257,2,9/3/2010,1904608.09,A,81.83,2.577,5557.93,2004.4404000000002,666.5744,1832.7188,9566.345599999999,211.1886931,0,2010-09-03,2010,Sep,35,3
258,2,9/30/2011,1650394.44,A,78.14,3.355,4202.094,1596.6708,372.7688,925.9132000000001,4099.2372000000005,216.3620333,0,2011-09-30,2011,Sep,39,30
259,2,9/9/2011,1748000.65,A,77.97,3.546,1888.1296,11786.373599999999,39221.0568,633.4336,2034.5107999999998,215.5148295,1,2011-09-09,2011,Sep,36,9
260,3,1/13/2012,367438.62,B,51.86,3.261,3927.76,3323.64,48.04160000000001,226.97,1725.19,223.3755259,0,2012-01-13,2012,Jan,2,13
261,3,1/14/2011,381061.10000000003,B,44.76,2.983,4059.8424,10120.918,46.794,765.6399999999999,4230.6972000000005,214.7470729,0,2011-01-14,2011,Jan,2,14
262,3,1/20/2012,365818.61,B,56.2,3.268,720.82,1629.26,1.46,16.05,799.5,223.4700552,0,2012-01-20,2012,Jan,3,20
263,3,1/21/2011,350876.7,B,50.74,3.016,3042.4671999999996,2899.4588,45.6392,284.2443999999999,4002.0856,215.1268275,0,2011-01-21,2011,Jan,3,21
264,3,1/27/2012,349518.1,B,58.06,3.29,774.55,349.99,22.223200000000002,4.0,328.72,223.5645845,0,2012-01-27,2012,Jan,4,27
265,3,1/28/2011,364866.24000000005,B,48.71,3.01,2883.1283999999996,1260.7703999999999,217.86,343.3032,3888.489199999999,215.5065821,0,2011-01-28,2011,Jan,4,28
266,3,1/6/2012,398178.21,B,52.42,3.157,3824.22,9389.98,15.0,415.36,1476.85,223.1923049,0,2012-01-06,2012,Jan,1,6
267,3,1/7/2011,378241.33999999997,B,53.35,2.976,14796.8512,10985.798799999999,75.1296,8493.6576,4511.3892,214.6955104,0,2011-01-07,2011,Jan,1,7
268,3,10/1/2010,358784.1,B,73.6,2.603,5299.1376,2004.4404000000002,737.4316,2011.7004000000002,10113.9064,214.9846548,0,2010-10-01,2010,Oct,39,1
269,3,10/14/2011,368282.57,B,73.75,3.274,5750.6088,2401.3484,216.8732,1176.5416,4578.564,220.7486167,0,2011-10-14,2011,Oct,41,14
270,3,10/15/2010,345584.39,B,69.71,2.72,4524.921200000001,1882.3064000000002,337.6996,1010.8731999999999,4136.2004,215.1293114,0,2010-10-15,2010,Oct,41,15
271,3,10/21/2011,394976.36,B,69.03,3.353,5201.7303999999995,1906.4851999999998,261.9864,1041.2020000000002,4219.8516,220.9144005,0,2011-10-21,2011,Oct,42,21
272,3,10/22/2010,348895.98,B,71.64,2.725,3888.2572000000005,1414.4551999999999,372.19640000000004,823.7184,4184.1304,215.17839,0,2010-10-22,2010,Oct,42,22
273,3,10/28/2011,389540.62,B,71.04,3.372,4735.5592,1221.6192,377.63320000000004,930.9256,4431.478800000001,221.0801842,0,2011-10-28,2011,Oct,43,28
274,3,10/29/2010,348591.74,B,72.04,2.716,3418.1028,213.4,417.99119999999994,436.2564,4238.9331999999995,215.2274686,0,2010-10-29,2010,Oct,43,29
275,3,10/7/2011,403342.4,B,75.54,3.285,5492.6372,2382.6308000000004,519.6112,1666.068,8274.8632,220.4299007,0,2011-10-07,2011,Oct,40,7
276,3,10/8/2010,395107.35000000003,B,66.99,2.633,5624.880800000001,2002.7299999999998,677.7080000000001,1935.9016000000001,9667.748,215.060858,0,2010-10-08,2010,Oct,40,8
277,3,11/11/2011,407764.25,B,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,0,2011-11-11,2011,Nov,45,11
278,3,11/12/2010,386635.03,B,62.79,2.728,4491.6452,1808.0,340.7036,1641.3187999999998,5499.502,215.3256258,0,2010-11-12,2010,Nov,45,12
279,3,11/18/2011,398838.97,B,63.91,3.308,1383.53,23.27,19.95,865.09,2926.05,221.6432852,0,2011-11-18,2011,Nov,46,18
280,3,11/19/2010,372545.32,B,57.72,2.771,2984.4039999999995,105.27040000000001,421.02880000000005,831.6788,4129.9544,215.2074519,0,2010-11-19,2010,Nov,46,19
281,3,11/25/2011,556925.1900000001,B,68.0,3.236,41.74,10.47,37612.74,345.18800000000005,135.16,221.9011185,1,2011-11-25,2011,Nov,47,25
282,3,11/26/2010,565567.84,B,68.71,2.735,1918.6064,23086.0756,28019.4656,353.90439999999995,2122.942,215.0614025,1,2010-11-26,2010,Nov,47,26
283,3,11/4/2011,459443.22,B,59.31,3.332,5806.888799999999,2046.2672,841.904,2145.8291999999997,11347.8032,221.245968,0,2011-11-04,2011,Nov,44,4
284,3,11/5/2010,423175.56,B,62.94,2.689,5348.401999999999,2004.4403999999997,717.3512000000001,1895.3644,9968.8388,215.2765472,0,2010-11-05,2010,Nov,44,5
285,3,12/10/2010,467642.02999999997,B,51.13,2.843,4420.7968,1600.4728,693.5668,1733.0172,10044.6952,214.7693037,0,2010-12-10,2010,Dec,49,10
286,3,12/16/2011,510747.62,B,57.95,3.159,1864.61,1661.5748,170.36,187.42,1500.38,222.6426418,0,2011-12-16,2011,Dec,50,16
287,3,12/17/2010,498159.39,B,52.2,2.869,3524.3691999999996,105.2704,438.44919999999996,991.688,4886.8904,214.704919,0,2010-12-17,2010,Dec,50,17
288,3,12/2/2011,472511.32,B,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,0,2011-12-02,2011,Dec,48,2
289,3,12/23/2011,551221.21,B,53.41,3.112,89.98,0.24,411.52,710.5296,586.66,222.8258628,0,2011-12-23,2011,Dec,51,23
290,3,12/24/2010,605990.41,B,57.16,2.886,3093.1072000000004,929.3872,428.7132,607.0368,4130.022,214.7017828,0,2010-12-24,2010,Dec,51,24
291,3,12/3/2010,476420.77,B,53.76,2.708,4847.814399999999,1600.8328,754.852,1824.1024000000002,10607.847199999997,214.9153531,0,2010-12-03,2010,Dec,48,3
292,3,12/30/2011,410553.88,B,48.29,3.129,1449.16,14356.07,66.66,81.43,777.35,223.0090839,1,2011-12-30,2011,Dec,52,30
293,3,12/31/2010,382677.76,B,53.2,2.943,2587.376,27667.357999999997,23088.903600000005,386.7044,2025.5348000000001,214.6986466,1,2010-12-31,2010,Dec,52,31
294,3,12/9/2011,468772.8,B,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,0,2011-12-09,2011,Dec,49,9
295,3,2/10/2012,473292.47000000003,B,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,1,2012-02-10,2012,Feb,6,10
296,3,2/11/2011,430526.21,B,43.57,3.022,7392.3176,2956.114,14996.0692,6427.662400000001,4523.1548,216.2660913,1,2011-02-11,2011,Feb,6,11
297,3,2/12/2010,420728.96,B,47.93,2.548,1753.616,17064.0352,31040.584799999997,263.54560000000004,2081.6304,214.5747916,1,2010-02-12,2010,Feb,6,12
298,3,2/17/2012,475591.08,B,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,0,2012-02-17,2012,Feb,7,17
299,3,2/18/2011,432782.1,B,61.58,3.045,4913.1251999999995,2727.9824,101.9224,947.4388000000002,4130.8256,216.5843571,0,2011-02-18,2011,Feb,7,18
300,3,2/19/2010,421642.19,B,47.07,2.514,3343.6436,270.76480000000004,461.87919999999997,1013.3932000000001,4798.3679999999995,214.6198868,0,2010-02-19,2010,Feb,7,19
301,3,2/24/2012,418925.47,B,60.12,3.555,6129.28,1802.84,12.0484,301.48,1929.71,224.1320199,0,2012-02-24,2012,Feb,8,24
302,3,2/25/2011,397211.19,B,67.4,3.065,2993.5588000000002,927.8180000000002,131.92680000000001,494.2867999999999,4412.2372000000005,216.8780275,0,2011-02-25,2011,Feb,8,25
303,3,2/26/2010,407204.86,B,52.05,2.561,3093.1072000000004,112.34720000000002,428.7132,437.80480000000006,4130.022,214.6475127,0,2010-02-26,2010,Feb,8,26
304,3,2/3/2012,424960.66000000003,B,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,0,2012-02-03,2012,Feb,5,3
305,3,2/4/2011,438516.53,B,45.95,2.989,15094.881599999999,8686.556,388.47560000000004,8042.133199999999,7607.2416,215.8863367,0,2011-02-04,2011,Feb,5,4
306,3,2/5/2010,461622.22,B,45.71,2.572,5449.866,1510.2840000000003,743.9292,2052.0704000000005,10569.3496,214.4248812,0,2010-02-05,2010,Feb,5,5
307,3,3/11/2011,404753.3,B,61.29,3.459,6781.9624,3146.9787999999994,168.53599999999997,1409.5112,4690.9608,217.4653683,0,2011-03-11,2011,Mar,10,11
308,3,3/12/2010,384200.69,B,63.08,2.667,5055.3952,2057.9584000000004,264.39439999999996,1528.7923999999998,5194.9524,214.7027646,0,2010-03-12,2010,Mar,10,12
309,3,3/16/2012,411775.8,B,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,224.7166953,0,2012-03-16,2012,Mar,11,16
310,3,3/18/2011,392109.51,B,69.47,3.488,6086.6384,2676.7956,111.652,1375.4935999999998,4122.0964,217.7235226,0,2011-03-18,2011,Mar,11,18
311,3,3/19/2010,375328.58999999997,B,60.42,2.72,4338.5704000000005,1480.2476000000001,380.85400000000004,886.3975999999999,3994.2427999999995,214.5301219,0,2010-03-19,2010,Mar,11,19
312,3,3/2/2012,469752.56,B,61.65,3.63,3552.58,601.32,50.31839999999999,2666.22,1524.87,224.3470245,0,2012-03-02,2012,Mar,9,2
313,3,3/23/2012,413907.25,B,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.7909104,0,2012-03-23,2012,Mar,12,23
314,3,3/25/2011,380683.67,B,72.94,3.473,6906.0491999999995,1714.6236000000001,261.79240000000004,1419.6896,7230.7807999999995,217.9674705,0,2011-03-25,2011,Mar,12,25
315,3,3/26/2010,359949.27,B,57.06,2.732,3093.1072000000004,1248.8808,428.7132,684.5140000000001,4130.022000000001,214.3241011,0,2010-03-26,2010,Mar,12,26
316,3,3/30/2012,407488.83999999997,B,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,0,2012-03-30,2012,Mar,13,30
317,3,3/4/2011,437084.51,B,65.11,3.288,14400.4508,5723.9616000000005,496.56200000000007,8553.2104,8788.698,217.1716979,0,2011-03-04,2011,Mar,9,4
318,3,3/5/2010,415202.04000000004,B,53.04,2.625,5642.304400000001,2000.158,749.2575999999999,1993.2179999999998,10397.991600000001,214.6751386,0,2010-03-05,2010,Mar,9,5
319,3,3/9/2012,445162.05,B,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,0,2012-03-09,2012,Mar,10,9
320,3,4/1/2011,374556.07999999996,B,68.76,3.524,10321.6212,2319.3475999999996,143.6484,4451.4636,3515.9384000000005,218.2114184,0,2011-04-01,2011,Apr,13,1
